time_s,amplitude
0.0,-0.020338233020143474
8.333333333333333e-05,-0.3641277873801612
0.00016666666666666666,-0.22707745841893465
0.00025,-0.07522894550983095
0.0003333333333333333,0.2937151035235777
0.0004166666666666667,0.353499881907022
0.0005,0.10357208841386231
0.0005833333333333334,0.289247252920134
0.0006666666666666666,0.47185495458393134
0.00075,0.5670699563232878
0.0008333333333333334,0.7779124857528501
0.0009166666666666666,0.834021489796255
0.001,0.6452972205948443
0.0010833333333333333,0.5809664705802629
0.0011666666666666668,0.6508055373292703
0.00125,0.5474442744532112
0.0013333333333333333,0.6010758497508933
0.0014166666666666668,0.5351928114411327
0.0015,0.4162462122403283
0.0015833333333333333,0.609636625029622
0.0016666666666666668,0.464845779266879
0.00175,0.43276738166272316
0.0018333333333333333,0.563888592699527
0.0019166666666666666,0.14683647300740393
0.002,-0.08114367057215718
0.0020833333333333333,0.036141907674701386
0.0021666666666666666,0.05745785587876057
0.00225,0.25526605309526806
0.0023333333333333335,0.4148534418513433
0.002416666666666667,0.2246671504527976
0.0025,-0.001681646007208417
0.0025833333333333333,0.009885577894207263
0.0026666666666666666,0.07963401687801097
0.00275,-0.08954078203447832
0.0028333333333333335,-0.0464744305820722
0.002916666666666667,0.19338478182226757
0.003,0.11439367566204967
0.0030833333333333333,0.209233596694385
0.0031666666666666666,0.24972952453785544
0.00325,0.08433193907785491
0.0033333333333333335,0.3033901778254386
0.003416666666666667,0.37434029950901787
0.0035,0.3371481259242718
0.0035833333333333333,0.31977082470919643
0.0036666666666666666,0.050843806573989396
0.00375,-0.006475918434476515
0.003833333333333333,-0.13798615044680726
0.003916666666666666,-0.26980092653807985
0.004,-0.22967151850502596
0.004083333333333333,-0.22802934641571634
0.004166666666666667,0.05027186799627279
0.00425,0.09748504619873086
0.004333333333333333,0.23976132035503994
0.004416666666666667,0.4023949076515173
0.0045,0.0596772954977769
0.004583333333333333,0.307250363628135
0.004666666666666667,0.4439066080318108
0.00475,0.2684838650409585
0.004833333333333334,0.39569506822202805
0.004916666666666666,0.06900760461306397
0.005,-0.04530247129436449
0.005083333333333333,0.02024126160492524
0.005166666666666667,-0.1509400760248263
0.00525,-0.005572989629713845
0.005333333333333333,-0.015711978737922773
0.005416666666666667,0.036521014456741364
0.0055,0.4154878518422313
0.005583333333333333,0.3982314321379742
0.005666666666666667,0.36713098198152183
0.00575,0.5153763125266031
0.005833333333333334,0.2726682998018551
0.005916666666666666,0.17436085082737432
0.006,0.3757885257507301
0.006083333333333333,0.29866134895852653
0.006166666666666667,0.2683239962809843
0.00625,0.3783099735779752
0.006333333333333333,0.23933396995724068
0.006416666666666667,0.020502248670307262
0.0065,0.12325553781075774
0.006583333333333333,0.30679472325450624
0.006666666666666667,0.3751501198040291
0.00675,0.6824635149969835
0.006833333333333334,0.6590141318542972
0.0069166666666666664,0.42862793471131533
0.007,0.6424190482693034
0.007083333333333333,0.5476325358806958
0.007166666666666667,0.4248518577021144
0.00725,0.4103077444740162
0.007333333333333333,0.08297343850691408
0.007416666666666667,0.16337920347324406
0.0075,0.23203320419980658
0.007583333333333333,0.016684067324444336
