frequency_hz,amplitude
0.0,0.00019219703574778214
0.08333333333333333,9.606669281173085e-05
0.16666666666666666,7.414818764272987e-08
0.25,1.0815195504121702e-07
0.3333333333333333,1.432614729474162e-07
0.41666666666666663,1.7918940469687985e-07
0.5,2.1593636011220454e-07
0.5833333333333333,2.5357582850223546e-07
0.6666666666666666,2.922315662937669e-07
0.75,3.320161964341673e-07
0.8333333333333333,3.7305398199514186e-07
0.9166666666666666,4.154130714775249e-07
1.0,4.5961843903044886e-07
1.0833333333333333,5.054175162611232e-07
1.1666666666666665,5.532243237582867e-07
1.25,6.028531218732251e-07
1.3333333333333333,6.553905430972938e-07
1.4166666666666665,7.104905338460561e-07
1.5,7.677898045613019e-07
1.5833333333333333,8.262228475632876e-07
1.6666666666666665,9.037376844204558e-07
1.75,9.480699762873332e-07
1.8333333333333333,1.0644854867586116e-06
1.9166666666666665,1.1076983094039626e-06
2.0,1.2207369768423775e-06
2.083333333333333,1.2263911407832453e-06
2.1666666666666665,1.4225590205595012e-06
2.25,1.5825465463023532e-06
2.333333333333333,1.6458773805526309e-06
2.4166666666666665,1.5617053583275394e-06
2.5,2.003205540561007e-06
2.583333333333333,1.8033334620838793e-06
2.6666666666666665,2.345593412854621e-06
2.75,2.3511475707219455e-06
2.833333333333333,3.7157352464440448e-06
2.9166666666666665,2.7091571802293773e-06
3.0,3.5743851357176444e-06
3.083333333333333,6.155529355373051e-07
3.1666666666666665,6.424274640332811e-06
3.25,3.315611306111695e-06
3.333333333333333,3.1784726918585906e-06
3.4166666666666665,7.56079308228769e-06
3.5,1.8809673593811946e-06
3.583333333333333,6.615643025570125e-06
3.6666666666666665,5.374400634206894e-06
3.75,5.99824571451341e-06
3.833333333333333,1.0029486761249617e-05
3.9166666666666665,2.6966766512870303e-06
4.0,1.768644425957174e-05
4.083333333333333,1.0814622050839002e-05
4.166666666666666,1.767620086401549e-05
4.25,1.7252810202134522e-05
4.333333333333333,1.1815551922742609e-05
4.416666666666666,2.8152440273738664e-05
4.5,3.003858642111357e-05
4.583333333333333,5.78744352342971e-05
4.666666666666666,5.26833587819409e-05
4.75,1.6717682778751536e-05
4.833333333333333,2.7383025509208507e-05
4.916666666666666,5.661993489982721e-05
5.0,3.362389802415256e-05
5.083333333333333,4.835330032804067e-05
5.166666666666666,2.0500597657513564e-05
5.25,2.6863885165794178e-05
5.333333333333333,8.994325109347414e-05
5.416666666666666,7.426611338189754e-05
5.5,2.6690766966344547e-05
5.583333333333333,3.576439038538612e-05
5.666666666666666,3.468741462431777e-05
5.75,2.6884921639085913e-05
5.833333333333333,1.453117022288207e-05
5.916666666666666,5.701956769301619e-05
6.0,0.00010164957643663387
6.083333333333333,0.00011554249829219903
6.166666666666666,0.00010542033910075333
6.25,7.002621429215184e-05
6.333333333333333,2.1244699391239454e-05
6.416666666666666,5.359605858153319e-05
6.5,5.164964500876109e-05
6.583333333333333,4.8241176766498745e-05
6.666666666666666,8.746288267175186e-05
6.75,9.161161853913796e-05
6.833333333333333,6.904350067273542e-05
6.916666666666666,0.00011671001040824925
7.0,0.00013912130420459687
7.083333333333333,0.0004229496060394254
7.166666666666666,0.0007606605268768177
7.25,0.0004065289984970188
7.333333333333333,8.894350563737394e-05
7.416666666666666,1.5495023277644342e-05
7.5,2.1491583517306697e-05
7.583333333333333,0.00013788904892012843
7.666666666666666,0.00019549741733437172
7.75,0.0001034707958575816
7.833333333333333,5.831746989603307e-05
7.916666666666666,5.276106146604568e-05
8.0,7.541098160486145e-05
8.083333333333332,4.948489387565696e-05
8.166666666666666,4.977584266957342e-05
8.25,3.4795388135107755e-05
8.333333333333332,3.984519568690109e-05
8.416666666666666,5.427578527680162e-05
8.5,4.8091609060630534e-05
8.583333333333332,5.8434538421897063e-05
8.666666666666666,4.1793876104127496e-05
8.75,1.41885615162248e-05
8.833333333333332,1.9785601589382274e-05
8.916666666666666,9.418851600838712e-05
9.0,0.00011717400827848327
9.083333333333332,9.873001568813056e-05
9.166666666666666,7.36284626705311e-05
9.25,4.479189942868389e-05
9.333333333333332,5.33419539578102e-05
9.416666666666666,0.00011397390296620475
9.5,0.00010454078996425124
9.583333333333332,0.00017959890037748334
9.666666666666666,0.0002544453486621284
9.75,0.00025908665614320575
9.833333333333332,9.323475098328947e-05
9.916666666666666,0.00017488667184915028
10.0,5.643892597034245e-05
10.083333333333332,0.0003049938423479623
10.166666666666666,0.0002042780347573627
10.25,0.0001360584838005519
10.333333333333332,8.705423401814881e-05
10.416666666666666,1.201377054768443e-05
10.5,6.266845600859607e-05
10.583333333333332,9.232061895427947e-05
10.666666666666666,6.927642454816639e-05
10.75,6.704813290468152e-05
10.833333333333332,7.002155157221848e-05
10.916666666666666,2.597152835750461e-05
11.0,3.38356085807868e-05
11.083333333333332,4.520104458403987e-05
11.166666666666666,5.435034266518393e-05
11.25,4.6832602120482124e-05
11.333333333333332,1.9784341300085608e-05
11.416666666666666,7.009097800737074e-05
11.5,5.965805417818041e-05
11.583333333333332,9.855099970725708e-05
11.666666666666666,0.0001501512480112815
11.75,9.781499914879478e-05
11.833333333333332,0.00011718034052078252
11.916666666666666,0.00011087289778196476
12.0,7.360923804637564e-05
12.083333333333332,6.0935962610271e-05
12.166666666666666,4.591515321370641e-05
12.25,3.677266462799251e-05
12.333333333333332,4.0343962650485926e-05
12.416666666666666,8.206383455259063e-05
12.5,8.570009946572211e-05
12.583333333333332,5.558384899095089e-05
12.666666666666666,0.00011877980943889984
12.75,6.872951402659314e-05
12.833333333333332,0.0001359257128037204
12.916666666666666,0.0001827192618454445
13.0,0.00011504542627017418
13.083333333333332,9.822176590007789e-05
13.166666666666666,5.877430977017772e-05
13.25,9.149057060374785e-05
