frequency_hz,amplitude
0.0,0.0028377666324215863
0.08333333333333333,0.001418417305545086
0.16666666666666666,3.254135844254937e-07
0.25,3.1822857892236836e-07
0.3333333333333333,3.1274066370564785e-07
0.41666666666666663,3.0662707327419596e-07
0.5,2.994170250859569e-07
0.5833333333333333,2.9090092314384515e-07
0.6666666666666666,2.809220815518307e-07
0.75,2.6932830665360036e-07
0.8333333333333333,2.5589384807612013e-07
0.9166666666666666,2.40422685648704e-07
1.0,2.228619670973714e-07
1.0833333333333333,2.034352072743055e-07
1.1666666666666665,1.8148931787350106e-07
1.25,1.6069635255105696e-07
1.3333333333333333,1.4206382015405828e-07
1.4166666666666665,1.3350038332719002e-07
1.5,1.427443442130171e-07
1.5833333333333333,1.853682277674675e-07
1.6666666666666665,2.405139454389289e-07
1.75,3.1545833784273573e-07
1.8333333333333333,3.880948198926038e-07
1.9166666666666665,5.216033777424713e-07
2.0,6.55698735966112e-07
2.083333333333333,7.345889572091814e-07
2.1666666666666665,9.82232449456311e-07
2.25,1.07898576250561e-06
2.333333333333333,1.2673671293950846e-06
2.4166666666666665,1.5107795667490497e-06
2.5,1.9529380783751634e-06
2.583333333333333,1.8070207715992278e-06
2.6666666666666665,2.097450707589925e-06
2.75,3.0612735911609768e-06
2.833333333333333,2.505041104227289e-06
2.9166666666666665,3.129848730352084e-06
3.0,3.781309235412686e-06
3.083333333333333,4.0160425619662375e-06
3.1666666666666665,2.98438322225656e-06
3.25,6.368568562594786e-06
3.333333333333333,1.8142647587240084e-06
3.4166666666666665,7.041407860035506e-06
3.5,3.803981509786919e-06
3.583333333333333,6.464271470535725e-06
3.6666666666666665,4.898453669079545e-06
3.75,5.76942778995594e-06
3.833333333333333,1.8023328755052188e-06
3.9166666666666665,1.1960969389300339e-05
4.0,3.5699353203679614e-06
4.083333333333333,4.094681437154021e-06
4.166666666666666,5.245400338275263e-06
4.25,1.4613332063755925e-06
4.333333333333333,4.394017210825349e-06
4.416666666666666,1.527155910146951e-05
4.5,1.2561573621026772e-05
4.583333333333333,2.8938595692820385e-05
4.666666666666666,4.4777013268578e-05
4.75,4.367334282594449e-05
4.833333333333333,8.441123629874141e-06
4.916666666666666,1.7669332764918288e-05
5.0,2.3845832584551425e-05
5.083333333333333,1.828044238179576e-05
5.166666666666666,2.389321234839262e-05
5.25,3.1508551921247746e-06
5.333333333333333,3.312685027195795e-05
5.416666666666666,3.4427141413262564e-05
5.5,5.1009480580357965e-05
5.583333333333333,4.245103508929767e-05
5.666666666666666,3.913241315139861e-05
5.75,2.4075919488677586e-05
5.833333333333333,2.4660552468028537e-05
5.916666666666666,2.9596773754736284e-05
6.0,3.961539170567566e-05
6.083333333333333,5.722337980557291e-05
6.166666666666666,1.599770719325444e-05
6.25,1.8273073608052934e-05
