frequency_hz,amplitude
0.0,0.0009040909276892073
0.08333333333333333,0.0004519042085667009
0.16666666666666666,1.2720796644183326e-07
0.25,1.55928866507364e-07
0.3333333333333333,1.9016709345928731e-07
0.41666666666666663,2.275127207944814e-07
0.5,2.6705924509181866e-07
0.5833333333333333,3.0843439626383396e-07
0.6666666666666666,3.515080656718798e-07
0.75,3.9630941606495825e-07
0.8333333333333333,4.428340329480044e-07
0.9166666666666666,4.913848220515109e-07
1.0,5.415368880272549e-07
1.0833333333333333,5.943610985510932e-07
1.1666666666666665,6.488147108641134e-07
1.25,7.062346548733606e-07
1.3333333333333333,7.65729053147638e-07
1.4166666666666665,8.267262887176664e-07
1.5,8.910454261164665e-07
1.5833333333333333,9.535798399403877e-07
1.6666666666666665,1.0301736131491748e-06
1.75,1.1019564643410926e-06
1.8333333333333333,1.1452039208521635e-06
1.9166666666666665,1.2536426636891102e-06
2.0,1.3029185453382182e-06
2.083333333333333,1.3890499037297748e-06
2.1666666666666665,1.46445440789324e-06
2.25,1.5498912217922276e-06
2.333333333333333,1.462468045863268e-06
2.4166666666666665,1.776772266908222e-06
2.5,1.7820175262458383e-06
2.583333333333333,1.657500056255213e-06
2.6666666666666665,1.8379181027718783e-06
2.75,1.9218383248557575e-06
2.833333333333333,1.9283112246969365e-06
2.9166666666666665,2.1045509855026947e-06
3.0,1.5788256519652123e-06
3.083333333333333,2.4636140609091846e-06
3.1666666666666665,2.1793408553677446e-06
3.25,9.317403184872063e-07
3.333333333333333,3.4954940164271915e-06
3.4166666666666665,3.6242345517914765e-06
3.5,1.1006429131768385e-06
3.583333333333333,5.023974983736546e-06
3.6666666666666665,3.136731938913323e-06
3.75,5.2983013730966096e-06
3.833333333333333,6.084694513925251e-06
3.9166666666666665,3.953567112353394e-06
4.0,1.9608277765733273e-06
4.083333333333333,8.366652063254609e-06
4.166666666666666,7.756237533903378e-06
4.25,7.678697945486909e-06
4.333333333333333,1.4366147649806951e-05
4.416666666666666,1.0060822208696017e-05
4.5,1.170635180423128e-05
4.583333333333333,3.014482191319666e-05
4.666666666666666,6.053834726954063e-05
4.75,3.415382030897629e-05
4.833333333333333,8.340659674844809e-06
4.916666666666666,1.0390678171569585e-05
5.0,4.086350230669172e-06
5.083333333333333,2.4619747697283064e-05
5.166666666666666,4.661128562977921e-06
5.25,2.7442789064748765e-05
5.333333333333333,3.219361810433981e-05
5.416666666666666,3.250493000378868e-05
5.5,4.722699816276892e-05
5.583333333333333,3.0943452876620494e-05
5.666666666666666,8.65574761194692e-06
5.75,2.5897150786019897e-05
5.833333333333333,1.2596515934701511e-05
5.916666666666666,2.162213605345799e-05
6.0,2.1016368865995565e-05
6.083333333333333,2.4607324600690673e-05
6.166666666666666,2.8457033712832302e-06
6.25,2.256931430503593e-05
6.333333333333333,2.908245835772921e-05
6.416666666666666,2.0145352577745084e-05
6.5,1.0883548625215933e-05
6.583333333333333,3.466398569571936e-05
6.666666666666666,2.1863783913302907e-05
6.75,1.4465430411842824e-05
6.833333333333333,2.8883732825399143e-05
6.916666666666666,0.00010526085142701208
7.0,0.00013585076592683028
7.083333333333333,2.8699366247387572e-05
7.166666666666666,3.257641989603231e-05
7.25,1.7644865067172246e-05
7.333333333333333,8.801503171466774e-06
7.416666666666666,6.401569826174051e-06
7.5,2.9687341035398067e-06
7.583333333333333,1.4775621032838563e-05
7.666666666666666,1.8816454900594357e-05
7.75,1.4161919658797916e-05
7.833333333333333,2.179191979672543e-05
7.916666666666666,1.1098716932836343e-05
8.0,1.9638019923486872e-05
8.083333333333332,3.5647541346768376e-05
8.166666666666666,5.606577369129251e-05
8.25,6.44836649537406e-05
8.333333333333332,3.837368284682948e-05
8.416666666666666,1.4023346173309986e-05
8.5,2.8495700373332637e-05
8.583333333333332,2.739589269628446e-05
8.666666666666666,6.206456906789976e-05
8.75,5.175466753257943e-05
8.833333333333332,4.095758105838484e-05
8.916666666666666,5.2086135841916704e-05
9.0,1.5771782597043873e-05
9.083333333333332,3.4034047736276e-05
9.166666666666666,1.4543692584119972e-05
9.25,6.686363505985804e-05
9.333333333333332,7.05204117109749e-05
9.416666666666666,3.6631657728046834e-05
9.5,3.977169591649526e-05
